uuid,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,con1,con2,con3,con4,con5,con6,con7
eaae5d4e-ca16-468f-a1d9-3567a396b6da,-399.4660949707031,27.668052673339844,-9.712597846984863,9.283318519592285,-9.401309967041016,2.702214002609253,-16.243209838867188,-5.768670558929443,-13.727310180664062,-8.984648704528809,-7.084188938140869,-5.093145370483398,-4.577296257019043,-0.936360776424408,3.7566659450531006,-2.15930438041687,-1.5398555994033813,4.663490295410156,-0.7182416319847107,2.246859550476074,3.9980576038360596,1.1636755466461182,-2.5833373069763184,1.1995501518249512,2.859870195388794,-1.9057536125183105,-0.3016265034675598,-0.9962201714515686,-0.0458083376288414,-0.22396497428417206,-1.54425048828125,-0.8571088910102844,0.0878162756562233,-2.9664573669433594,-0.01602388545870781,0.3923431634902954,-2.8679935932159424,0.9214717745780945,-0.4167362153530121,-0.7424191832542419,13.295153632996387,14.488337154594394,14.57597305901598,15.134286323699211,15.380182976861551,15.201975568777193,30.202675369285874
eaae5d4e-ca16-468f-a1d9-3567a396b6da,-399.4660949707031,27.668052673339844,-9.712597846984863,9.283318519592285,-9.401309967041016,2.702214002609253,-16.243209838867188,-5.768670558929443,-13.727310180664062,-8.984648704528809,-7.084188938140869,-5.093145370483398,-4.577296257019043,-0.936360776424408,3.7566659450531006,-2.15930438041687,-1.5398555994033813,4.663490295410156,-0.7182416319847107,2.246859550476074,3.9980576038360596,1.1636755466461182,-2.5833373069763184,1.1995501518249512,2.859870195388794,-1.9057536125183105,-0.3016265034675598,-0.9962201714515686,-0.0458083376288414,-0.22396497428417206,-1.54425048828125,-0.8571088910102844,0.0878162756562233,-2.9664573669433594,-0.01602388545870781,0.3923431634902954,-2.8679935932159424,0.9214717745780945,-0.4167362153530121,-0.7424191832542419,13.295153632996387,14.488337154594394,14.57597305901598,15.134286323699211,15.380182976861551,15.201975568777193,30.202675369285874
eaae5d4e-ca16-468f-a1d9-3567a396b6da,-456.9579772949219,8.566654205322266,-10.164852142333984,9.214853286743164,-9.381851196289062,3.439415216445923,-10.988967895507812,-0.1024041622877121,-12.304678916931152,-6.1215057373046875,-6.301526069641113,-4.05354118347168,-2.2164602279663086,-2.7847747802734375,0.8622573614120483,-0.8954010605812073,-1.6989613771438599,2.2088096141815186,-2.5014357566833496,-1.2529187202453613,2.000270128250122,2.7263712882995605,-0.5254442095756531,-0.24674345552921295,2.5511786937713623,-1.1040654182434082,1.9875996112823486,-0.7355710864067078,-0.5954071283340454,-0.905430018901825,-0.8466340899467468,-0.6455181241035461,1.375388264656067,-2.389920234680176,-1.904617428779602,-0.013681801967322826,-2.5839624404907227,0.3979906141757965,0.5981592535972595,-0.00870782695710659,13.488729853165834,13.954834917344137,14.56280098366116,14.946614803709952,15.011273770913089,15.607998441810087,28.969947855936777
727349f2-4730-45f6-99fe-8cf1ae1f2004,-363.33624267578125,48.475364685058594,-17.218219757080078,0.18340535461902618,-0.30596086382865906,-5.507918834686279,-1.2717616558074951,-6.565700054168701,-5.77275276184082,-2.9351155757904053,-0.47492167353630066,-1.9793530702590942,-3.9112226963043213,-0.16298922896385193,-2.4810402393341064,-1.8825256824493408,-3.4454076290130615,-4.21226692199707,-6.072591781616211,-0.6248210668563843,-5.749613285064697,4.25497579574585,-5.231765270233154,-0.8294715285301208,-0.38798758387565613,-0.0807022824883461,-1.9717799425125122,0.6858875751495361,-1.9265084266662598,1.6118465662002563,-1.8050388097763062,0.7951058745384216,0.24536441266536713,0.06242530047893524,1.6216785907745361,1.6979079246520996,0.6566421985626221,2.9100401401519775,-1.1156378984451294,-0.9378862977027893,12.74653265671062,11.70726037328185,12.987743217178185,13.763662479054535,14.359431664223052,16.353376419749328,27.258717714014004
727349f2-4730-45f6-99fe-8cf1ae1f2004,-363.33624267578125,48.475364685058594,-17.218219757080078,0.18340535461902618,-0.30596086382865906,-5.507918834686279,-1.2717616558074951,-6.565700054168701,-5.77275276184082,-2.9351155757904053,-0.47492167353630066,-1.9793530702590942,-3.9112226963043213,-0.16298922896385193,-2.4810402393341064,-1.8825256824493408,-3.4454076290130615,-4.21226692199707,-6.072591781616211,-0.6248210668563843,-5.749613285064697,4.25497579574585,-5.231765270233154,-0.8294715285301208,-0.38798758387565613,-0.0807022824883461,-1.9717799425125122,0.6858875751495361,-1.9265084266662598,1.6118465662002563,-1.8050388097763062,0.7951058745384216,0.24536441266536713,0.06242530047893524,1.6216785907745361,1.6979079246520996,0.6566421985626221,2.9100401401519775,-1.1156378984451294,-0.9378862977027893,12.74653265671062,11.70726037328185,12.987743217178185,13.763662479054535,14.359431664223052,16.353376419749328,27.258717714014004
727349f2-4730-45f6-99fe-8cf1ae1f2004,-389.13946533203125,58.71721267700195,-17.380756378173828,-3.2886862754821777,-1.9533520936965942,-7.011223316192627,-3.304293155670166,-7.801170825958252,-4.3472208976745605,-2.230245590209961,-2.645598888397217,0.5614783763885498,-4.905359268188477,-1.186270833015442,-1.931092381477356,0.47737792134284973,-2.2709405422210693,-7.4536051750183105,-4.684794902801514,0.5256360173225403,-8.649773597717285,8.199859619140625,-5.91258430480957,-3.4844534397125244,-1.7889125347137451,0.34156858921051025,-4.605007648468018,3.578554391860962,-2.836483955383301,0.45832106471061707,-0.07359623908996582,-2.5961835384368896,-0.6818055510520935,-0.5782433152198792,-0.3193035423755646,1.5037528276443481,3.2598230838775635,3.2893059253692627,1.4843302965164185,1.971190333366394,12.258303912051476,11.809198356097733,13.046901570094208,13.870830815273626,13.87248402852711,16.540351055027987,28.510526738080486
727349f2-4730-45f6-99fe-8cf1ae1f2004,-389.13946533203125,58.71721267700195,-17.380756378173828,-3.2886862754821777,-1.9533520936965942,-7.011223316192627,-3.304293155670166,-7.801170825958252,-4.3472208976745605,-2.230245590209961,-2.645598888397217,0.5614783763885498,-4.905359268188477,-1.186270833015442,-1.931092381477356,0.47737792134284973,-2.2709405422210693,-7.4536051750183105,-4.684794902801514,0.5256360173225403,-8.649773597717285,8.199859619140625,-5.91258430480957,-3.4844534397125244,-1.7889125347137451,0.34156858921051025,-4.605007648468018,3.578554391860962,-2.836483955383301,0.45832106471061707,-0.07359623908996582,-2.5961835384368896,-0.6818055510520935,-0.5782433152198792,-0.3193035423755646,1.5037528276443481,3.2598230838775635,3.2893059253692627,1.4843302965164185,1.971190333366394,12.258303912051476,11.809198356097733,13.046901570094208,13.870830815273626,13.87248402852711,16.540351055027987,28.510526738080486
727349f2-4730-45f6-99fe-8cf1ae1f2004,-334.3276062011719,48.38278579711914,-10.637357711791992,0.6106271743774414,-1.2845441102981567,-7.377384662628174,-1.435068130493164,-5.7447829246521,-2.794257640838623,-0.9156307578086853,-2.9440605640411377,-2.498509407043457,-1.2531145811080933,-2.4786386489868164,0.6202688813209534,-0.1562044471502304,-0.6545400023460388,-4.496336936950684,-4.652016639709473,-0.17528940737247467,-7.922696113586426,2.333003282546997,-5.6238579750061035,-3.1654953956604004,-2.8245298862457275,-0.37393486499786377,-3.6744110584259033,3.521657705307007,-1.887731671333313,-0.05763838440179825,-2.0449278354644775,-1.4158332347869873,-0.3289533257484436,-0.26916980743408203,-2.0942676067352295,0.9856513738632202,0.3735223710536957,2.0086050033569336,-0.8346424102783203,0.015068027190864086,14.373113239751133,13.569876209116536,15.255724695814939,15.81998278544919,15.394060449529986,17.48832053576139,28.72233334824675
727349f2-4730-45f6-99fe-8cf1ae1f2004,-423.8092956542969,45.990074157714844,-0.019949110224843025,0.10256750136613846,6.221900463104248,-0.9415833950042725,-1.603742241859436,-8.360406875610352,2.407388210296631,1.0918431282043457,-2.8956634998321533,-1.4399044513702393,-1.1094201803207397,0.4746156930923462,-2.7430174350738525,-1.3487720489501953,-1.210526943206787,-3.226679801940918,-4.660341262817383,-2.2523272037506104,-4.526867389678955,0.7976114153862,-3.8456146717071533,-0.2773763835430145,-1.7472167015075684,-2.3406245708465576,-2.1456758975982666,4.083804607391357,-3.3058900833129883,-0.4358935058116913,0.11718034744262695,-3.1567771434783936,-2.0168700218200684,-0.20061731338500977,-3.6569387912750244,0.3404608964920044,-0.6893529891967773,0.2787734270095825,0.9475616216659546,-2.2636187076568604,14.073172962440237,10.764405427545984,11.767953738385614,12.495327241448225,13.904855149288773,14.197637371849602,21.272120652469678
727349f2-4730-45f6-99fe-8cf1ae1f2004,-364.6613464355469,48.52875900268555,-2.6672136783599854,0.9511562585830688,2.9671530723571777,0.9764763116836548,-0.5372216701507568,-4.6413092613220215,-0.9046159982681274,0.34688156843185425,-0.24695925414562225,-0.71457839012146,-0.5825727581977844,-2.107926845550537,-2.1119933128356934,0.24790360033512115,-4.815698623657227,-3.2307252883911133,-4.409646987915039,-1.639414668083191,-6.616194248199463,2.8718786239624023,-5.682470321655273,-2.953874111175537,-2.593918561935425,-1.1347359418869019,-2.131695032119751,2.825939416885376,-3.632244110107422,-1.7027111053466797,-1.0848249197006226,-1.4416183233261108,-1.9253751039505005,-1.0298762321472168,-1.9969383478164673,1.3159472942352295,1.2007638216018677,1.3523536920547485,-1.518933892250061,-2.814692735671997,13.917240254910496,12.75485083757625,12.847824393034353,13.516125598837517,14.3671732472859,15.009562863547279,25.754525602242712
c36bde38-bab6-4907-b87d-41e055ae3431,-311.8380126953125,87.8463363647461,-42.59309387207031,12.93799114227295,-34.558250427246094,19.202621459960938,-27.565752029418945,10.004861831665039,-14.360210418701172,-13.665735244750977,-1.3542816638946533,-7.454190254211426,0.16096752882003784,-9.925370216369629,-1.4554195404052734,-9.040022850036621,-1.470024824142456,-10.127208709716797,2.3674910068511963,-7.271174907684326,-4.040088176727295,1.746878743171692,-6.638068675994873,2.557953357696533,-1.5964500904083252,0.8354888558387756,-4.812519550323486,1.3840057849884033,-0.12906569242477417,-4.268039226531982,0.252240926027298,0.9968137145042419,-0.9812252521514893,1.0236091613769531,2.1106858253479004,-0.9068135619163513,2.579397439956665,-1.2325031757354736,1.6312373876571655,2.534254312515259,13.084417219637611,10.877627937100248,11.374241119186491,12.463063685403519,12.645799318200716,15.598698843185046,42.83692691501415
d297b163-1de9-42b1-abf5-ee9ca659377f,-439.6463623046875,61.209659576416016,-13.593673706054688,8.809925079345703,-10.08503532409668,8.850165367126465,-23.769895553588867,5.931812763214111,-9.824400901794434,4.245289325714111,2.1014459133148193,-6.218290328979492,8.555115699768066,-5.247036457061768,3.6934030055999756,-6.246156215667725,-1.703600287437439,0.6172527074813843,-4.242626667022705,-4.604773044586182,3.2392616271972656,-4.040271282196045,-3.258671522140503,6.766070365905762,-3.667245388031006,2.8597071170806885,-0.060651954263448715,1.3396403789520264,1.3160033226013184,-2.656000852584839,2.7011444568634033,-2.065943717956543,-1.1382616758346558,1.2349086999893188,-0.4204637408256531,-0.9040353894233704,-2.9052627086639404,-0.7826911807060242,0.15166400372982025,-1.0125155448913574,11.514714042532008,11.051084272475581,12.141046178382204,13.113056022735577,14.28602425569031,16.21958793785392,33.23562619689547
d297b163-1de9-42b1-abf5-ee9ca659377f,-460.8385009765625,55.5895881652832,-9.920309066772461,5.935968399047852,-13.128885269165039,19.07166862487793,-24.039020538330078,9.227283477783203,-8.257039070129395,-4.636939525604248,2.484785318374634,-4.518914222717285,2.4715919494628906,-7.1623382568359375,4.904416561126709,-5.18126106262207,1.3440302610397339,-2.217578649520874,-6.873834133148193,-1.585027813911438,0.06760132312774658,-5.5013885498046875,-3.0144050121307373,3.8917672634124756,-4.153422832489014,3.8568947315216064,2.950223684310913,0.702931821346283,2.0184624195098877,-2.062548875808716,-0.5489572286605835,-2.29118275642395,-1.856377363204956,0.06463441252708435,-0.7577633261680603,-0.8367264270782471,-1.5663437843322754,-0.16871951520442963,-1.3922680616378784,-0.22049804031848907,11.167351166758136,9.962021523459121,11.0329996541829,10.987579444319236,13.264705893624805,14.457466023414195,29.709441987781755
d297b163-1de9-42b1-abf5-ee9ca659377f,-460.8385009765625,55.5895881652832,-9.920309066772461,5.935968399047852,-13.128885269165039,19.07166862487793,-24.039020538330078,9.227283477783203,-8.257039070129395,-4.636939525604248,2.484785318374634,-4.518914222717285,2.4715919494628906,-7.1623382568359375,4.904416561126709,-5.18126106262207,1.3440302610397339,-2.217578649520874,-6.873834133148193,-1.585027813911438,0.06760132312774658,-5.5013885498046875,-3.0144050121307373,3.8917672634124756,-4.153422832489014,3.8568947315216064,2.950223684310913,0.702931821346283,2.0184624195098877,-2.062548875808716,-0.5489572286605835,-2.29118275642395,-1.856377363204956,0.06463441252708435,-0.7577633261680603,-0.8367264270782471,-1.5663437843322754,-0.16871951520442963,-1.3922680616378784,-0.22049804031848907,11.167351166758136,9.962021523459121,11.0329996541829,10.987579444319236,13.264705893624805,14.457466023414195,29.709441987781755
ccdb32af-58f4-4718-9f6e-eec7e0020382,-304.1808776855469,70.68426513671875,-59.393123626708984,24.829072952270508,-29.496204376220703,16.02810287475586,-22.02110481262207,4.700310707092285,-20.755538940429688,-4.189021110534668,-6.5052170753479,-13.568350791931152,7.199095249176025,-12.290075302124023,-0.6603257656097412,-8.532515525817871,-3.5211598873138428,-7.750885486602783,-0.19437862932682037,-1.9016907215118408,-4.756821632385254,-0.18626251816749573,1.6672526597976685,3.1303322315216064,-1.015097737312317,1.925401210784912,-3.314772844314575,1.3353462219238281,-0.4061499536037445,-1.1482914686203003,1.6977698802947998,2.0569872856140137,-0.7298641204833984,1.7820011377334595,0.7262944579124451,-2.7534310817718506,-1.149996042251587,-1.3585044145584106,-0.5053861737251282,-3.1157500743865967,13.652701668122956,11.390580428334594,11.792041537977667,14.128600396782604,13.947150123833302,16.686093954391605,39.62105554792902
ccdb32af-58f4-4718-9f6e-eec7e0020382,-318.1295166015625,68.78411865234375,-43.9130744934082,20.569612503051758,-29.079877853393555,10.221599578857422,-10.788607597351074,3.4173386096954346,-22.478050231933594,-4.825056076049805,0.6670531630516052,-10.331421852111816,1.1047272682189941,-10.124238014221191,-1.7844939231872559,-10.254141807556152,-1.682613730430603,-8.053845405578613,-3.0231826305389404,-2.1061456203460693,-8.447548866271973,-2.29073166847229,0.27668389678001404,2.259246587753296,-0.3455306887626648,-0.10540974885225296,-3.5008544921875,2.375680446624756,-1.0602281093597412,-2.3415746688842773,3.2051751613616943,0.7789244055747986,-0.6691827178001404,1.5342875719070435,0.2453833520412445,-1.7954448461532593,-1.6358554363250732,-0.3900071978569031,-1.4915255308151245,-4.365353107452393,15.572621149922618,13.292180781709664,13.901171401689437,15.64189000283555,16.293914017797476,18.407584056312185,38.93753541132315
ccdb32af-58f4-4718-9f6e-eec7e0020382,-342.2995910644531,82.2516860961914,-43.7523307800293,22.322526931762695,-21.95549774169922,11.101825714111328,-16.52338409423828,3.8753068447113037,-16.573680877685547,-6.014857292175293,-7.4481730461120605,-7.589654922485352,2.199479341506958,-14.153423309326172,-0.0543694943189621,-9.905130386352539,0.16857795417308807,-5.914188861846924,-2.4330174922943115,-0.34471023082733154,-6.559996128082275,-5.091811656951904,-3.3042008876800537,0.6483600735664368,-2.606235980987549,-0.52152419090271,-3.0459020137786865,2.5648205280303955,0.9151521325111389,0.6644494533538818,2.641549587249756,3.2524454593658447,0.47480833530426025,-1.0094527006149292,1.8821003437042236,-1.5738178491592407,-1.272541880607605,1.8440591096878052,0.6813467144966125,-2.6395792961120605,14.086871438433645,10.326393601559404,12.042951454627051,13.320649386643867,13.283042755005026,17.19874829470564,39.744292013877626
4726cbb8-8af3-4da1-848c-5f1d9e4d8588,-427.1366271972656,36.925376892089844,-8.296408653259277,12.969943046569824,-17.82347297668457,14.567086219787598,-26.081815719604492,1.5686641931533813,-16.530548095703125,5.166309833526611,-8.698471069335938,-7.3080363273620605,2.007302761077881,-8.95691204071045,4.905216217041016,-3.1221983432769775,4.008552551269531,-7.042823314666748,2.1873369216918945,-1.3815513849258423,0.03392581641674042,1.1291236877441406,-1.0534440279006958,2.818603038787842,-2.139740228652954,2.889922857284546,1.0523089170455933,-2.9618988037109375,-2.957289218902588,0.3324092924594879,-1.3251338005065918,-0.3426920175552368,-1.8185452222824097,-1.1004987955093384,-1.1974486112594604,-2.1187663078308105,-0.3524242639541626,0.2874084413051605,2.3324248790740967,1.738642930984497,11.519944287825153,12.697132388555195,13.055901131789968,14.172432338061101,15.091246261048598,13.99507702965994,34.433625703649476
4726cbb8-8af3-4da1-848c-5f1d9e4d8588,-482.7873840332031,38.408756256103516,-2.2401511669158936,17.637666702270508,-12.727433204650879,15.663457870483398,-22.012300491333008,1.5264296531677246,-16.46747398376465,3.8375775814056396,-4.05015754699707,-7.3048787117004395,2.307255983352661,-7.593751430511475,4.970446586608887,-3.562072515487671,-0.31369972229003906,-3.3335580825805664,1.4867841005325317,-3.6063482761383057,2.400299310684204,-0.6498703956604004,-3.159883975982666,3.6041481494903564,-3.3120880126953125,3.125950574874878,2.2193658351898193,-0.9643361568450928,-0.7249407172203064,-1.483683466911316,-0.4238314926624298,0.011228669434785843,-2.719036817550659,0.2043168991804123,-0.698253870010376,-1.2915372848510742,-0.04264133796095848,-0.848358690738678,0.813586413860321,-1.5942600965499878,11.710677426249184,11.42879503421215,12.024524726800513,12.864319893871626,13.322860682119819,13.92516127596984,29.132025474600233
